대여대여소번호,반납대여소번호,대여,반납,총대여,총반납,차이,총차이,ScoreMag,ScoreRatio,lent_stationName,return_stationName,url
1804,1847,137,65,3294,3158,72,136,1,0.356435644,독산역 2번출구 자전거주차장,독산주공 14단지 버스정류소,http://map.daum.net/?sName=독산역 2번출구 자전거주차장 대여소&eName=독산주공 14단지 버스정류소 대여소&target=bicycle
1804,1809,232,146,3294,3158,86,136,1,0.227513228,독산역 2번출구 자전거주차장,LG전자 별관동(호서대 벤처타워 맞은편),http://map.daum.net/?sName=독산역 2번출구 자전거주차장 대여소&eName=LG전자 별관동(호서대 벤처타워 맞은편) 대여소&target=bicycle
1221,2324,92,164,8629,11466,-72,-2837,1,0.28125,삼전사거리 포스코더샵,천주교 대치 2동 교회 옆,http://map.daum.net/?sName=삼전사거리 포스코더샵 대여소&eName=천주교 대치 2동 교회 옆 대여소&target=bicycle
1222,2324,79,142,19141,19511,-63,-370,1,0.285067873,잠실새내역 5번 출구 뒤,천주교 대치 2동 교회 옆,http://map.daum.net/?sName=잠실새내역 5번 출구 뒤 대여소&eName=천주교 대치 2동 교회 옆 대여소&target=bicycle
1241,2384,163,78,2097,1681,85,416,1,0.352697095,문정 법조단지5,자곡사거리,http://map.daum.net/?sName=문정 법조단지5 대여소&eName=자곡사거리 대여소&target=bicycle
1240,2384,163,91,2466,2354,72,112,1,0.283464567,문정 법조단지4,자곡사거리,http://map.daum.net/?sName=문정 법조단지4 대여소&eName=자곡사거리 대여소&target=bicycle
210,215,134,84,20427,20741,50,-314,1,0.229357798,IFC몰,여의도고교 앞,http://map.daum.net/?sName=IFC몰 대여소&eName=여의도고교 앞 대여소&target=bicycle
2002,215,160,87,15126,17605,73,-2479,1,0.295546559,노들역 1번출구,여의도고교 앞,http://map.daum.net/?sName=노들역 1번출구 대여소&eName=여의도고교 앞 대여소&target=bicycle
3505,3506,142,85,5644,4650,57,994,1,0.251101322,신양초교앞 교차로,영동대교 북단,http://map.daum.net/?sName=신양초교앞 교차로 대여소&eName=영동대교 북단 대여소&target=bicycle
514,560,181,307,11672,12181,-126,-509,2,0.258196721,성수사거리 버스정류장 앞,비전교회 앞,http://map.daum.net/?sName=성수사거리 버스정류장 앞 대여소&eName=비전교회 앞 대여소&target=bicycle
509,560,145,71,11463,12376,74,-913,1,0.342592593,이마트 버스정류소 옆,비전교회 앞,http://map.daum.net/?sName=이마트 버스정류소 옆 대여소&eName=비전교회 앞 대여소&target=bicycle
1702,1714,127,264,3425,4607,-137,-1182,2,0.350383632,녹천역 1번출구 앞,도봉문화정보도서관 삼거리,http://map.daum.net/?sName=녹천역 1번출구 앞 대여소&eName=도봉문화정보도서관 삼거리 대여소&target=bicycle
2276,2285,78,162,3506,3383,-84,123,1,0.35,영동1교 (양재천근린공원),LH서초3단지 301동 맞은편,http://map.daum.net/?sName=영동1교 (양재천근린공원) 대여소&eName=LH서초3단지 301동 맞은편 대여소&target=bicycle
1122,1123,104,158,8709,9721,-54,-1012,1,0.20610687,황금내근린공원,공암나루근린공원 관리사무소옆,http://map.daum.net/?sName=황금내근린공원 대여소&eName=공암나루근린공원 관리사무소옆 대여소&target=bicycle
1617,1668,73,151,3373,4305,-78,-932,1,0.348214286,하계동 중평어린이공원 앞,중계역 6번출구,http://map.daum.net/?sName=하계동 중평어린이공원 앞 대여소&eName=중계역 6번출구 대여소&target=bicycle
1661,1668,152,92,3350,3160,60,190,1,0.245901639,당현천근린공원,중계역 6번출구,http://map.daum.net/?sName=당현천근린공원 대여소&eName=중계역 6번출구 대여소&target=bicycle
1617,1636,101,173,3373,4305,-72,-932,1,0.262773723,하계동 중평어린이공원 앞,백병원 사거리 농협은행 앞,http://map.daum.net/?sName=하계동 중평어린이공원 앞 대여소&eName=백병원 사거리 농협은행 앞 대여소&target=bicycle
1625,1636,228,133,11449,11180,95,269,1,0.263157895,상계역(4번출구),백병원 사거리 농협은행 앞,http://map.daum.net/?sName=상계역(4번출구) 대여소&eName=백병원 사거리 농협은행 앞 대여소&target=bicycle
1833,1850,151,73,3008,3415,78,-407,1,0.348214286,독산역 1번출구 앞 자전거보관소,코오롱테크노밸리,http://map.daum.net/?sName=독산역 1번출구 앞 자전거보관소 대여소&eName=코오롱테크노밸리 대여소&target=bicycle
1833,1839,139,249,3008,3415,-110,-407,2,0.283505155,독산역 1번출구 앞 자전거보관소,수출의 다리 아래,http://map.daum.net/?sName=독산역 1번출구 앞 자전거보관소 대여소&eName=수출의 다리 아래 대여소&target=bicycle
1830,1839,195,394,3568,3851,-199,-283,3,0.337860781,빅마켓 금천점 앞,수출의 다리 아래,http://map.daum.net/?sName=빅마켓 금천점 앞 대여소&eName=수출의 다리 아래 대여소&target=bicycle
303,321,128,73,8375,7554,55,821,1,0.273631841,광화문역 1번출구 앞,KEB 하나은행 본점 앞,http://map.daum.net/?sName=광화문역 1번출구 앞 대여소&eName=KEB 하나은행 본점 앞 대여소&target=bicycle
303,316,233,359,8375,7554,-126,821,2,0.212837838,광화문역 1번출구 앞,종각역 1번출구 앞,http://map.daum.net/?sName=광화문역 1번출구 앞 대여소&eName=종각역 1번출구 앞 대여소&target=bicycle
303,351,200,307,8375,7554,-107,821,2,0.211045365,광화문역 1번출구 앞,청운초교 앞 삼거리,http://map.daum.net/?sName=광화문역 1번출구 앞 대여소&eName=청운초교 앞 삼거리 대여소&target=bicycle
304,351,127,73,5979,5598,54,381,1,0.27,광화문역 2번출구 앞,청운초교 앞 삼거리,http://map.daum.net/?sName=광화문역 2번출구 앞 대여소&eName=청운초교 앞 삼거리 대여소&target=bicycle
1955,2140,78,161,8237,8018,-83,219,1,0.347280335,디지털입구 교차로,신림1교 교차로,http://map.daum.net/?sName=디지털입구 교차로 대여소&eName=신림1교 교차로 대여소&target=bicycle
2113,2140,172,89,6268,6156,83,112,1,0.318007663,관악동작견인차량보관소,신림1교 교차로,http://map.daum.net/?sName=관악동작견인차량보관소 대여소&eName=신림1교 교차로 대여소&target=bicycle
1955,2157,156,103,8237,8018,53,219,1,0.204633205,디지털입구 교차로,난곡 사거리,http://map.daum.net/?sName=디지털입구 교차로 대여소&eName=난곡 사거리 대여소&target=bicycle
2156,2157,186,119,2797,2734,67,63,1,0.219672131,농협 관악문성지점,난곡 사거리,http://map.daum.net/?sName=농협 관악문성지점 대여소&eName=난곡 사거리 대여소&target=bicycle
1503,1516,66,136,9842,10332,-70,-490,1,0.346534653,이디야 커피 수유역점 앞,우이초등학교 후문 옆,http://map.daum.net/?sName=이디야 커피 수유역점 앞 대여소&eName=우이초등학교 후문 옆 대여소&target=bicycle
1503,1506,295,457,9842,10332,-162,-490,3,0.215425532,이디야 커피 수유역점 앞,강북문화예술회관,http://map.daum.net/?sName=이디야 커피 수유역점 앞 대여소&eName=강북문화예술회관 대여소&target=bicycle
2028,2104,207,128,3600,4498,79,-898,1,0.235820896,남성역 2번출구 뒷편,사당역 5번출구,http://map.daum.net/?sName=남성역 2번출구 뒷편 대여소&eName=사당역 5번출구 대여소&target=bicycle
2028,2230,168,261,3600,4498,-93,-898,1,0.216783217,남성역 2번출구 뒷편,이수역 4번 출구,http://map.daum.net/?sName=남성역 2번출구 뒷편 대여소&eName=이수역 4번 출구 대여소&target=bicycle
1014,1041,162,98,4169,3409,64,760,1,0.246153846,강동구평생학습관앞,묘곡초등학교,http://map.daum.net/?sName=강동구평생학습관앞 대여소&eName=묘곡초등학교 대여소&target=bicycle
1627,1637,150,73,2716,2824,77,-108,1,0.34529148,수락산역 4번출구,KT 노원점 건물 앞,http://map.daum.net/?sName=수락산역 4번출구 대여소&eName=KT 노원점 건물 앞 대여소&target=bicycle
1627,1628,170,90,2716,2824,80,-108,1,0.307692308,수락산역 4번출구,노일초등학교 앞,http://map.daum.net/?sName=수락산역 4번출구 대여소&eName=노일초등학교 앞 대여소&target=bicycle
1408,1446,76,156,4632,5817,-80,-1185,1,0.344827586,먹골역 6번출구 앞,중랑전화국 교차로,http://map.daum.net/?sName=먹골역 6번출구 앞 대여소&eName=중랑전화국 교차로 대여소&target=bicycle
1414,1446,173,107,5941,7267,66,-1326,1,0.235714286,사가정역 1번출구,중랑전화국 교차로,http://map.daum.net/?sName=사가정역 1번출구 대여소&eName=중랑전화국 교차로 대여소&target=bicycle
1606,1643,197,96,7201,7671,101,-470,2,0.344709898,태릉입구역 3번출구,태릉입구역 8번출구,http://map.daum.net/?sName=태릉입구역 3번출구 대여소&eName=태릉입구역 8번출구 대여소&target=bicycle
1610,1643,250,157,9167,10060,93,-893,1,0.228501229,화랑대역 2번출구 앞,태릉입구역 8번출구,http://map.daum.net/?sName=화랑대역 2번출구 앞 대여소&eName=태릉입구역 8번출구 대여소&target=bicycle
1606,1642,125,244,7201,7671,-119,-470,2,0.322493225,태릉입구역 3번출구,서울여대 남문,http://map.daum.net/?sName=태릉입구역 3번출구 대여소&eName=서울여대 남문 대여소&target=bicycle
567,585,182,89,11747,10650,93,1097,1,0.343173432,성수역 2번출구 앞,성수2가1동 공영주차장 인근,http://map.daum.net/?sName=성수역 2번출구 앞 대여소&eName=성수2가1동 공영주차장 인근 대여소&target=bicycle
3506,585,333,180,3956,4320,153,-364,3,0.298245614,영동대교 북단,성수2가1동 공영주차장 인근,http://map.daum.net/?sName=영동대교 북단 대여소&eName=성수2가1동 공영주차장 인근 대여소&target=bicycle
582,585,99,161,4214,4238,-62,-24,1,0.238461538,경일중학교 앞,성수2가1동 공영주차장 인근,http://map.daum.net/?sName=경일중학교 앞 대여소&eName=성수2가1동 공영주차장 인근 대여소&target=bicycle
1602,1671,192,94,3589,3271,98,318,1,0.342657343,광운대역 앞,인덕대학교,http://map.daum.net/?sName=광운대역 앞 대여소&eName=인덕대학교 대여소&target=bicycle
1602,1603,197,108,3589,3271,89,318,1,0.291803279,광운대역 앞,롯데캐슬 102동 코너(월계주유소건너),http://map.daum.net/?sName=광운대역 앞 대여소&eName=롯데캐슬 102동 코너(월계주유소건너) 대여소&target=bicycle
1601,1603,466,301,10961,10529,165,432,3,0.215123859,석계역 문화광장 내 자전거 보관소,롯데캐슬 102동 코너(월계주유소건너),http://map.daum.net/?sName=석계역 문화광장 내 자전거 보관소 대여소&eName=롯데캐슬 102동 코너(월계주유소건너) 대여소&target=bicycle
2361,2363,73,149,3734,3348,-76,386,1,0.342342342,압구정역 교차로,강남 을지병원 교차로,http://map.daum.net/?sName=압구정역 교차로 대여소&eName=강남 을지병원 교차로 대여소&target=bicycle
1214,1283,137,279,4871,4823,-142,48,2,0.341346154,오금역 7번 출구 인근,오금공원 사거리,http://map.daum.net/?sName=오금역 7번 출구 인근 대여소&eName=오금공원 사거리 대여소&target=bicycle
1214,1259,293,155,4871,4823,138,48,2,0.308035714,오금역 7번 출구 인근,방이역 1번출구,http://map.daum.net/?sName=오금역 7번 출구 인근 대여소&eName=방이역 1번출구 대여소&target=bicycle
1011,1259,83,133,10393,10422,-50,-29,1,0.231481481,LIGA 아파트 앞,방이역 1번출구,http://map.daum.net/?sName=LIGA 아파트 앞 대여소&eName=방이역 1번출구 대여소&target=bicycle
1251,1259,75,133,9579,9782,-58,-203,1,0.278846154,석촌역 2번출구,방이역 1번출구,http://map.daum.net/?sName=석촌역 2번출구 대여소&eName=방이역 1번출구 대여소&target=bicycle
2110,2170,90,183,3053,2824,-93,229,1,0.340659341,조원동 미성아파트,조원동서울본병원,http://map.daum.net/?sName=조원동 미성아파트 대여소&eName=조원동서울본병원 대여소&target=bicycle
2003,2015,148,73,7661,7766,75,-105,1,0.339366516,사육신공원앞,신대방삼거리역 6번출구쪽,http://map.daum.net/?sName=사육신공원앞 대여소&eName=신대방삼거리역 6번출구쪽 대여소&target=bicycle
1009,1208,371,217,12114,11462,154,652,3,0.261904762,천호역4번출구(현대백화점),풍납현대아파트쉼터,http://map.daum.net/?sName=천호역4번출구(현대백화점) 대여소&eName=풍납현대아파트쉼터 대여소&target=bicycle
1030,1208,152,234,4277,4388,-82,-111,1,0.212435233,미호 플랜트 앞,풍납현대아파트쉼터,http://map.daum.net/?sName=미호 플랜트 앞 대여소&eName=풍납현대아파트쉼터 대여소&target=bicycle
1941,1973,164,330,2285,3054,-166,-769,3,0.336032389,오류동역 2번출구,오리로와 서해안도로 교차로 앞,http://map.daum.net/?sName=오류동역 2번출구 대여소&eName=오리로와 서해안도로 교차로 앞 대여소&target=bicycle
612,615,84,169,5698,6064,-85,-366,1,0.335968379,시립동부병원 앞 사거리,용두동 레미안허브리츠아파트 앞,http://map.daum.net/?sName=시립동부병원 앞 사거리 대여소&eName=용두동 레미안허브리츠아파트 앞 대여소&target=bicycle
609,615,293,182,6374,6367,111,7,2,0.233684211,제기2교,용두동 레미안허브리츠아파트 앞,http://map.daum.net/?sName=제기2교 대여소&eName=용두동 레미안허브리츠아파트 앞 대여소&target=bicycle
2032,2048,770,1545,5982,6830,-775,-848,15,0.334773218,이수역 11번출구쪽,삼일초등학교 인근,http://map.daum.net/?sName=이수역 11번출구쪽 대여소&eName=삼일초등학교 인근 대여소&target=bicycle
2034,2048,93,165,4161,4636,-72,-475,1,0.279069767,사당역 7번출구쪽,삼일초등학교 인근,http://map.daum.net/?sName=사당역 7번출구쪽 대여소&eName=삼일초등학교 인근 대여소&target=bicycle
2032,2265,212,120,5982,6830,92,-848,1,0.277108434,이수역 11번출구쪽,이수고가차도 남단,http://map.daum.net/?sName=이수역 11번출구쪽 대여소&eName=이수고가차도 남단 대여소&target=bicycle
2032,2062,152,256,5982,6830,-104,-848,2,0.254901961,이수역 11번출구쪽,사당새마을금고,http://map.daum.net/?sName=이수역 11번출구쪽 대여소&eName=사당새마을금고 대여소&target=bicycle
2139,2143,209,391,12535,13756,-182,-1221,3,0.303333333,서울신성초등학교,서울산업정보학교,http://map.daum.net/?sName=서울신성초등학교 대여소&eName=서울산업정보학교 대여소&target=bicycle
2139,2172,367,583,12535,13756,-216,-1221,4,0.227368421,서울신성초등학교,나들목공원,http://map.daum.net/?sName=서울신성초등학교 대여소&eName=나들목공원 대여소&target=bicycle
2141,2172,145,240,10050,10582,-95,-532,1,0.246753247,미림여고입구 교차로,나들목공원,http://map.daum.net/?sName=미림여고입구 교차로 대여소&eName=나들목공원 대여소&target=bicycle
1673,1712,226,113,8038,7747,113,291,2,0.333333333,노원역 5번출구,창동역공영주차장앞,http://map.daum.net/?sName=노원역 5번출구 대여소&eName=창동역공영주차장앞 대여소&target=bicycle
1706,1712,96,146,4312,5011,-50,-699,1,0.20661157,기업은행 앞,창동역공영주차장앞,http://map.daum.net/?sName=기업은행 앞 대여소&eName=창동역공영주차장앞 대여소&target=bicycle
106,112,444,296,17613,16584,148,1029,2,0.2,합정역 7번출구 앞,극동방송국 앞,http://map.daum.net/?sName=합정역 7번출구 앞 대여소&eName=극동방송국 앞 대여소&target=bicycle
103,112,220,128,10248,9142,92,1106,1,0.264367816,망원역 2번출구 앞,극동방송국 앞,http://map.daum.net/?sName=망원역 2번출구 앞 대여소&eName=극동방송국 앞 대여소&target=bicycle
2262,2303,70,139,11700,13573,-69,-1873,1,0.330143541,한신16차아파트 119동 앞,논현역 7번출구,http://map.daum.net/?sName=한신16차아파트 119동 앞 대여소&eName=논현역 7번출구 대여소&target=bicycle
